jurisdiction,year_month,offender_profiles,arrestee,forensic_profiles,investigations_aided,ndis_labs
Wisconsin,2016-02-01,202280,1069,14854,5456,2
Wisconsin,2016-03-01,204630,1647,14981,5519,2
Wisconsin,2016-11-01,223525,4949,15632,5970,2
Wisconsin,2016-12-01,225880,5111,15740,6036,2
Wisconsin,2017-02-01,230435,5949,15925,6127,2
Wisconsin,2017-03-01,232436,6408,16088,6206,2
Wisconsin,2017-04-01,234454,6827,16224,6282,2
Wisconsin,2017-05-01,237695,7110,16349,6344,2
Wisconsin,2017-07-01,242203,8199,16615,6490,2
Wisconsin,2017-08-01,244265,8401,16747,6577,2
Wisconsin,2017-09-01,246099,8916,16858,6638,2
Wisconsin,2017-10-01,248284,9187,16993,6699,2
Wisconsin,2017-12-01,250507,9666,17258,6699,2
Wisconsin,2018-01-01,255573,10213,17417,6858,2
Wisconsin,2018-03-01,260369,10944,17737,7119,2
Wisconsin,2018-04-01,262585,11384,17856,7195,2
Wisconsin,2018-05-01,264623,11594,18003,7282,2
Wisconsin,2018-07-01,268535,12080,18320,7425,2
Wisconsin,2018-09-01,271565,12581,19124,7651,2
Wisconsin,2018-10-01,273608,12948,19231,7840,2
Wisconsin,2018-12-01,276796,13242,19407,7973,2
Wisconsin,2019-01-01,279040,13656,19519,8032,2
Wisconsin,2019-02-01,280993,13841,19649,8104,2
Wisconsin,2019-03-01,282476,14085,19789,8188,2
Wisconsin,2019-04-01,284919,14422,19942,8255,2
Wisconsin,2019-05-01,286513,14666,20039,8311,2
Wisconsin,2019-06-01,287900,14907,20166,8360,2
Wisconsin,2019-08-01,291421,15435,20437,8498,2
Wisconsin,2019-09-01,292840,15749,20562,8562,2
Wisconsin,2019-10-01,294296,NA,20710,8614,2
Wisconsin,2019-11-01,295921,15989,20807,8668,2
Wisconsin,2020-01-01,299625,16880,20958,8749,2
Wisconsin,2020-02-01,301496,17170,21029,8791,2
Wisconsin,2020-03-01,302957,17369,21116,8824,2
Wisconsin,2020-04-01,304058,17462,21212,8855,2
Wisconsin,2020-05-01,304480,17552,21311,8915,2
Wisconsin,2020-06-01,304815,17768,21390,8946,2
Wisconsin,2020-07-01,305389,17993,21470,8981,2
Wisconsin,2020-09-01,306939,18539,21608,9065,2
Wisconsin,2020-10-01,307812,18745,21685,9105,2
Wisconsin,2020-11-01,309001,18745,21759,9142,2
Wisconsin,2020-12-01,309504,18840,21805,9171,2
Wisconsin,2021-01-01,310583,19433,21877,9171,2
Wisconsin,2021-02-01,311524,19523,21947,9246,2
Wisconsin,2021-03-01,312172,19607,22029,9284,2
Wisconsin,2021-04-01,313176,19813,22136,9335,2
Wisconsin,2021-06-01,317093,20317,22330,9427,2
Wisconsin,2021-07-01,318179,20536,22437,9501,2
Wisconsin,2021-08-01,319815,20971,22483,9552,2
Wisconsin,2021-10-01,322394,21473,22763,9664,2
Wisconsin,2022-11-01,NA,24460,24111,10407,2
Wisconsin,2023-08-01,355273,26229,24854,10789,2
Wisconsin,2024-02-01,363582,27569,25425,11106,2
Wisconsin,2024-10-01,376886,29297,26176,11381,2
Wisconsin,2024-11-01,378365,29573,26254,11435,2
Wisconsin,2025-01-01,381397,30035,26434,11527,2
Wisconsin,2025-03-01,384751,30549,26527,11590,2
Wisconsin,2025-04-01,386177,30814,26567,11613,2
Wisconsin,2025-06-01,388952,31235,26721,11702,2
Wyoming,2001-07-01,4206,NA,4,0,1
Wyoming,2001-08-01,4206,NA,4,0,1
Wyoming,2001-09-01,4206,NA,4,0,1
Wyoming,2002-02-01,4206,NA,4,0,1
Wyoming,2002-04-01,4206,NA,4,0,1
Wyoming,2002-10-01,4206,NA,4,0,1
Wyoming,2003-02-01,5024,NA,4,3,1
Wyoming,2003-06-01,5024,NA,4,3,1
Wyoming,2003-09-01,5024,NA,4,3,1
Wyoming,2003-12-01,5024,NA,4,3,1
Wyoming,2004-02-01,5024,NA,4,4,1
Wyoming,2004-06-01,5024,NA,4,5,1
Wyoming,2004-07-01,5024,NA,4,5,1
Wyoming,2004-08-01,5024,NA,4,5,1
Wyoming,2004-09-01,NA,NA,4,NA,1
Wyoming,2004-10-01,NA,NA,4,5,1
Wyoming,2004-11-01,NA,NA,4,5,1
Wyoming,2004-12-01,NA,NA,4,5,1
Wyoming,2005-01-01,821,NA,4,5,1
Wyoming,2005-02-01,821,NA,4,5,1
Wyoming,2005-03-01,821,NA,4,5,1
Wyoming,2005-04-01,821,NA,4,5,1
Wyoming,2005-05-01,821,NA,4,5,1
Wyoming,2005-06-01,821,NA,4,5,1
Wyoming,2005-07-01,821,NA,4,5,1
Wyoming,2005-08-01,821,NA,4,5,1
Wyoming,2005-09-01,821,NA,4,5,1
Wyoming,2005-10-01,821,NA,4,5,1
Wyoming,2005-11-01,821,NA,4,5,1
Wyoming,2005-12-01,821,NA,4,5,1
Wyoming,2006-01-01,821,NA,4,5,1
Wyoming,2006-02-01,821,NA,4,5,1
Wyoming,2006-03-01,821,NA,4,5,1
Wyoming,2006-04-01,821,NA,4,5,1
Wyoming,2006-05-01,821,NA,4,5,1
Wyoming,2006-06-01,821,NA,4,5,1
Wyoming,2006-07-01,821,NA,4,5,1
Wyoming,2006-08-01,821,NA,4,5,1
Wyoming,2006-09-01,821,NA,4,5,1
Wyoming,2006-10-01,821,NA,4,5,1
Wyoming,2006-11-01,821,NA,4,5,1
Wyoming,2006-12-01,821,NA,4,5,1
Wyoming,2007-01-01,821,NA,4,5,1
Wyoming,2007-02-01,821,NA,4,5,1
Wyoming,2007-03-01,821,NA,4,5,1
Wyoming,2007-04-01,821,NA,4,5,1
Wyoming,2007-05-01,NA,NA,28,5,1
Wyoming,2007-06-01,NA,NA,36,5,1
Wyoming,2007-07-01,NA,NA,48,6,1
Wyoming,2007-08-01,104,NA,48,6,1
Wyoming,2007-09-01,167,NA,59,6,1
Wyoming,2007-10-01,167,NA,65,6,1
Wyoming,2007-11-01,167,NA,65,6,1
Wyoming,2007-12-01,197,NA,67,6,1
Wyoming,2008-05-01,4416,NA,79,8,1
Wyoming,2008-06-01,6247,NA,81,8,1
Wyoming,2008-07-01,NA,NA,81,8,1
Wyoming,2008-08-01,7804,NA,90,9,1
Wyoming,2008-09-01,7804,NA,90,9,1
Wyoming,2008-10-01,7992,NA,94,9,1
Wyoming,2008-11-01,7992,NA,95,9,1
Wyoming,2008-12-01,8722,NA,98,9,1
Wyoming,2009-01-01,8722,NA,110,9,1
Wyoming,2009-02-01,12114,NA,118,10,1
Wyoming,2009-03-01,12291,NA,128,10,1
Wyoming,2009-04-01,12439,NA,134,11,1
Wyoming,2009-05-01,12439,NA,137,11,1
Wyoming,2009-06-01,13147,NA,139,11,1
Wyoming,2009-07-01,13147,NA,144,11,1
Wyoming,2009-08-01,NA,NA,NA,NA,1
Wyoming,2009-11-01,14048,NA,161,11,1
Wyoming,2009-12-01,14048,NA,167,11,1
Wyoming,2010-01-01,14048,NA,177,11,1
Wyoming,2010-02-01,14295,NA,183,11,1
Wyoming,2010-04-01,14537,NA,188,11,1
Wyoming,2010-05-01,14537,NA,195,11,1
Wyoming,2010-06-01,14705,NA,196,11,1
Wyoming,2010-07-01,14959,NA,198,15,1
Wyoming,2010-08-01,15294,NA,199,20,1
Wyoming,2010-11-01,15981,NA,216,23,1
Wyoming,2010-12-01,15981,NA,216,23,1
Wyoming,2011-02-01,16139,NA,225,24,1
Wyoming,2011-07-01,16707,NA,244,29,1
Wyoming,2011-08-01,16785,NA,257,34,1
Wyoming,2011-09-01,17547,NA,259,36,1
Wyoming,2011-10-01,17709,NA,264,38,1
Wyoming,2012-05-01,18456,0,308,45,1
Wyoming,2012-06-01,18546,0,319,45,1
Wyoming,2012-07-01,18634,0,321,47,1
Wyoming,2012-08-01,18814,0,325,47,1
Wyoming,2012-09-01,18814,0,340,48,1
Wyoming,2012-11-01,18992,0,364,49,1
Wyoming,2012-12-01,19169,0,369,49,1
Wyoming,2013-01-01,19338,0,395,50,1
Wyoming,2013-03-01,19338,0,401,52,1
Wyoming,2013-04-01,19693,0,406,52,1
Wyoming,2013-06-01,20016,0,424,54,1
Wyoming,2013-07-01,20060,0,431,57,1
Wyoming,2013-08-01,20292,0,436,57,1
Wyoming,2013-11-01,20556,0,474,64,1
Wyoming,2013-12-01,20642,0,484,64,1
Wyoming,2014-05-01,21240,0,520,83,1
Wyoming,2014-08-01,21684,0,525,86,1
Wyoming,2014-09-01,21773,0,528,87,1
Wyoming,2014-10-01,21860,0,542,94,1
Wyoming,2014-11-01,NA,0,547,96,1
Wyoming,2014-12-01,NA,0,547,98,1
Wyoming,2015-01-01,NA,0,556,100,1
Wyoming,2015-02-01,NA,0,566,104,1
Wyoming,2015-03-01,NA,0,577,106,1
Wyoming,2015-04-01,21858,0,590,110,1
Wyoming,2015-05-01,21858,0,592,110,1
Wyoming,2015-06-01,21858,0,595,112,1
Wyoming,2015-09-01,22914,0,607,122,1
Wyoming,2015-11-01,23101,0,615,125,1
Wyoming,2015-12-01,23101,0,617,125,1
Wyoming,2016-01-01,23367,0,628,129,1
Wyoming,2016-02-01,23454,0,629,129,1
Wyoming,2016-03-01,23544,0,642,131,1
Wyoming,2016-11-01,24341,0,753,156,1
Wyoming,2016-12-01,24341,0,765,163,1
Wyoming,2017-02-01,24604,0,794,173,1
Wyoming,2017-03-01,24777,0,827,186,1
Wyoming,2017-04-01,24779,0,846,193,1
Wyoming,2017-05-01,24952,0,861,199,1
Wyoming,2017-07-01,25039,0,884,199,1
Wyoming,2017-08-01,25128,0,901,199,1
Wyoming,2017-09-01,25304,0,919,204,1
Wyoming,2017-10-01,25481,0,938,211,1
Wyoming,2017-12-01,25481,0,958,218,1
Wyoming,2018-01-01,25749,0,971,219,1
Wyoming,2018-03-01,25917,0,1010,238,1
Wyoming,2018-04-01,26004,0,1026,246,1
Wyoming,2018-05-01,26182,0,1047,246,1
Wyoming,2018-07-01,26364,0,1083,256,1
Wyoming,2018-09-01,26612,0,1136,272,1
Wyoming,2018-10-01,26703,0,1162,280,1
Wyoming,2018-12-01,26971,0,1201,306,1
Wyoming,2019-01-01,26972,0,1244,327,1
Wyoming,2019-02-01,27150,0,1262,333,1
Wyoming,2019-03-01,27320,0,1287,342,1
Wyoming,2019-04-01,27412,0,1300,350,1
Wyoming,2019-05-01,27413,0,1322,365,1
Wyoming,2019-06-01,27591,0,1353,379,1
Wyoming,2019-08-01,27859,0,1380,398,1
Wyoming,2019-09-01,27859,0,1388,402,1
Wyoming,2019-10-01,28040,0,1410,411,1
Wyoming,2019-11-01,28128,0,1420,421,1
Wyoming,2020-01-01,28400,0,1452,444,1
Wyoming,2020-02-01,28527,0,1485,481,1
Wyoming,2020-03-01,28661,0,1505,496,1
Wyoming,2020-04-01,28661,0,1528,515,1
Wyoming,2020-05-01,28716,0,1542,521,1
Wyoming,2020-06-01,28781,0,1555,528,1
Wyoming,2020-07-01,28782,0,1558,534,1
Wyoming,2020-09-01,28782,0,1558,547,1
Wyoming,2020-10-01,29046,0,1607,564,1
Wyoming,2020-11-01,29139,0,1634,579,1
Wyoming,2020-12-01,29230,0,1645,586,1
Wyoming,2021-01-01,29319,0,1654,591,1
Wyoming,2021-02-01,29501,0,1675,603,1
Wyoming,2021-03-01,29671,0,1687,613,1
Wyoming,2021-04-01,29755,0,1708,616,1
Wyoming,2021-06-01,29938,0,1743,627,1
Wyoming,2021-07-01,30115,0,1754,627,1
Wyoming,2021-08-01,30115,0,1760,640,1
Wyoming,2021-10-01,30286,0,1826,650,1
Wyoming,2022-11-01,31401,0,2113,699,1
Wyoming,2023-08-01,32043,0,2333,730,1
Wyoming,2024-02-01,32552,0,2469,850,1
Wyoming,2024-10-01,33060,0,2584,850,1
Wyoming,2024-11-01,33060,0,2594,850,1
Wyoming,2025-01-01,33404,0,2621,850,1
Wyoming,2025-03-01,33658,0,2647,850,1
Wyoming,2025-04-01,33658,0,2664,850,1
Wyoming,2025-06-01,33830,0,2683,850,1
Puerto Rico,2009-11-01,0,NA,0,0,1
Puerto Rico,2009-12-01,0,NA,0,0,1
Puerto Rico,2010-11-01,12527,NA,151,19,1
Puerto Rico,2010-12-01,12527,NA,151,20,1
Puerto Rico,2011-02-01,12527,NA,151,21,1
Puerto Rico,2011-07-01,12629,NA,NA,25,1
Puerto Rico,2011-08-01,12629,NA,NA,25,1
Puerto Rico,2011-09-01,12629,NA,NA,25,1
Puerto Rico,2011-10-01,12629,NA,33,27,1
Puerto Rico,2012-05-01,NA,0,40,29,1
Puerto Rico,2012-06-01,NA,0,40,29,1
Puerto Rico,2012-07-01,15144,0,40,29,1
Puerto Rico,2012-08-01,18318,0,40,31,1
Puerto Rico,2012-09-01,19597,0,42,32,1
Puerto Rico,2012-11-01,19613,0,42,32,1
Puerto Rico,2012-12-01,19613,459,42,32,1
Puerto Rico,2013-01-01,19613,459,42,32,1
Puerto Rico,2013-03-01,19613,459,NA,32,1
Puerto Rico,2013-04-01,19613,459,NA,32,1
Puerto Rico,2013-06-01,19613,459,84,32,1
Puerto Rico,2013-07-01,19613,459,103,32,1
Puerto Rico,2013-08-01,19613,459,110,35,1
Puerto Rico,2013-11-01,19613,459,115,37,1
Puerto Rico,2013-12-01,19614,459,130,37,1
Puerto Rico,2014-05-01,NA,714,164,37,1
Puerto Rico,2014-08-01,NA,715,170,38,1
Puerto Rico,2014-09-01,19395,1396,171,40,1
Puerto Rico,2014-10-01,20082,2621,171,43,1
Puerto Rico,2014-11-01,20082,2621,186,44,1
Puerto Rico,2014-12-01,20082,2621,189,44,1
Puerto Rico,2015-01-01,20082,2621,190,44,1
Puerto Rico,2015-02-01,20082,2621,193,44,1
Puerto Rico,2015-03-01,20082,2621,193,44,1
Puerto Rico,2015-04-01,20082,2621,193,44,1
Puerto Rico,2015-05-01,20082,2621,195,44,1
Puerto Rico,2015-06-01,20082,2622,202,44,1
Puerto Rico,2015-09-01,22109,2866,207,44,1
Puerto Rico,2015-11-01,NA,2866,210,44,1
Puerto Rico,2015-12-01,NA,2866,214,44,1
Puerto Rico,2016-01-01,NA,2866,217,44,1
Puerto Rico,2016-02-01,NA,2866,218,44,1
Puerto Rico,2016-03-01,NA,2866,218,44,1
Puerto Rico,2016-11-01,22104,2866,246,44,1
Puerto Rico,2016-12-01,22104,2866,251,44,1
Puerto Rico,2017-02-01,NA,2866,256,44,1
Puerto Rico,2017-03-01,22104,2866,259,45,1
Puerto Rico,2017-04-01,22104,2897,260,45,1
Puerto Rico,2017-05-01,NA,2897,262,45,1
Puerto Rico,2017-07-01,NA,2897,266,45,1
Puerto Rico,2017-08-01,NA,2897,266,45,1
Puerto Rico,2017-09-01,22103,2897,266,45,1
Puerto Rico,2017-10-01,22103,2897,266,45,1
Puerto Rico,2017-12-01,22103,2897,268,45,1
Puerto Rico,2018-01-01,NA,2897,269,102,1
Puerto Rico,2018-03-01,NA,2897,272,NA,1
Puerto Rico,2018-04-01,NA,2897,274,46,1
Puerto Rico,2018-05-01,22102,2897,274,46,1
Puerto Rico,2018-07-01,NA,2897,277,47,1
Puerto Rico,2018-09-01,NA,2897,280,47,1
Puerto Rico,2018-10-01,NA,2897,281,47,1
Puerto Rico,2018-12-01,22101,2897,283,47,1
Puerto Rico,2019-01-01,22101,2897,283,48,1
Puerto Rico,2019-02-01,22101,2897,286,48,1
Puerto Rico,2019-03-01,22101,2897,290,48,1
Puerto Rico,2019-04-01,22101,2897,290,48,1
Puerto Rico,2019-05-01,22101,2897,290,48,1
Puerto Rico,2019-06-01,22101,2897,292,48,1
Puerto Rico,2019-08-01,22101,2897,312,51,1
Puerto Rico,2019-09-01,22101,2897,312,51,1
Puerto Rico,2019-10-01,22101,2897,312,51,1
Puerto Rico,2019-11-01,22101,2897,312,51,1
Puerto Rico,2020-01-01,22101,2897,319,51,1
Puerto Rico,2020-02-01,22101,2897,320,51,1
Puerto Rico,2020-03-01,22101,2897,320,51,1
Puerto Rico,2020-04-01,22101,2897,320,54,1
Puerto Rico,2020-05-01,22101,2897,320,54,1
Puerto Rico,2020-06-01,22101,2897,320,54,1
Puerto Rico,2020-07-01,22101,2897,321,54,1
Puerto Rico,2020-09-01,22101,2897,322,55,1
Puerto Rico,2020-10-01,22101,2897,322,55,1
Puerto Rico,2020-11-01,22101,2897,322,55,1
Puerto Rico,2020-12-01,22101,2897,322,55,1
Puerto Rico,2021-01-01,22101,2897,322,55,1
Puerto Rico,2021-02-01,22101,2897,322,55,1
Puerto Rico,2021-03-01,22101,2897,323,55,1
Puerto Rico,2021-04-01,22101,2897,335,55,1
Puerto Rico,2021-06-01,22101,2897,349,55,1
Puerto Rico,2021-07-01,22101,2897,374,55,1
Puerto Rico,2021-08-01,22101,2897,376,55,1
Puerto Rico,2021-10-01,22101,2897,391,55,1
Puerto Rico,2022-11-01,NA,2956,400,55,1
Puerto Rico,2023-08-01,22102,2956,416,55,1
Puerto Rico,2024-02-01,22103,2956,426,55,1
Puerto Rico,2024-10-01,22130,2991,436,56,1
Puerto Rico,2024-11-01,22130,2991,439,56,1
Puerto Rico,2025-01-01,22170,2991,444,56,1
Puerto Rico,2025-03-01,22170,2991,458,56,1
Puerto Rico,2025-04-01,22170,2991,466,56,1
Puerto Rico,2025-06-01,22170,2991,469,56,1
DC/FBI Lab,2001-07-01,0,NA,1087,9,1
DC/FBI Lab,2001-08-01,0,NA,1124,9,1
DC/FBI Lab,2001-09-01,0,NA,1124,9,1
DC/FBI Lab,2001-11-01,0,NA,1170,16,1
DC/FBI Lab,2001-12-01,0,NA,1192,16,1
DC/FBI Lab,2002-06-01,0,NA,1266,18,1
DC/FBI Lab,2002-08-01,0,NA,1289,19,3
DC/FBI Lab,2002-10-01,119,NA,1320,19,3
DC/FBI Lab,2003-02-01,120,NA,1366,40,3
DC/FBI Lab,2003-06-01,185,NA,1424,61,3
DC/FBI Lab,2003-12-01,213,NA,1552,115,3
DC/FBI Lab,2004-02-01,213,NA,1585,146,3
DC/FBI Lab,2004-04-01,309,NA,1634,NA,3
DC/FBI Lab,2004-06-01,310,NA,1648,43,3
DC/FBI Lab,2004-07-01,310,NA,1648,43,3
DC/FBI Lab,2004-08-01,311,NA,1679,53,3
DC/FBI Lab,2004-09-01,311,NA,1712,54,3
DC/FBI Lab,2004-10-01,311,NA,1756,57,3
DC/FBI Lab,2004-11-01,311,NA,1756,57,3
DC/FBI Lab,2004-12-01,311,NA,1756,57,3
DC/FBI Lab,2005-01-01,9128,NA,NA,63,4
DC/FBI Lab,2005-02-01,9128,NA,NA,63,4
DC/FBI Lab,2005-03-01,10698,NA,995,63,4
DC/FBI Lab,2005-04-01,10698,NA,1009,63,4
DC/FBI Lab,2005-05-01,15518,NA,1048,96,4
DC/FBI Lab,2005-06-01,15658,NA,1059,97,4
DC/FBI Lab,2005-07-01,15658,NA,1077,97,4
DC/FBI Lab,2005-08-01,17841,NA,1095,97,4
DC/FBI Lab,2005-09-01,19947,NA,1111,97,4
DC/FBI Lab,2005-10-01,20372,NA,1121,97,4
DC/FBI Lab,2005-11-01,20372,NA,1121,97,4
DC/FBI Lab,2005-12-01,22530,NA,1145,97,4
DC/FBI Lab,2006-01-01,22530,NA,1145,97,4
DC/FBI Lab,2006-02-01,22530,NA,1163,97,4
DC/FBI Lab,2006-03-01,22530,NA,1177,97,4
DC/FBI Lab,2006-04-01,22530,NA,1177,97,4
DC/FBI Lab,2006-05-01,23061,NA,1204,160,4
DC/FBI Lab,2006-06-01,23061,NA,1209,166,4
DC/FBI Lab,2006-07-01,23205,NA,1231,171,4
DC/FBI Lab,2006-08-01,NA,NA,1234,171,4
DC/FBI Lab,2006-09-01,23626,NA,1263,171,4
DC/FBI Lab,2006-10-01,23626,NA,1271,177,4
DC/FBI Lab,2006-11-01,23634,NA,1284,177,4
DC/FBI Lab,2006-12-01,25830,NA,1293,182,4
DC/FBI Lab,2007-01-01,25830,NA,1293,182,4
DC/FBI Lab,2007-02-01,29244,NA,1318,184,4
DC/FBI Lab,2007-03-01,30994,NA,1341,185,4
DC/FBI Lab,2007-04-01,32514,NA,1358,191,4
DC/FBI Lab,2007-05-01,33568,NA,1382,194,4
DC/FBI Lab,2007-06-01,34232,NA,1385,197,4
DC/FBI Lab,2007-07-01,38292,NA,1447,197,4
DC/FBI Lab,2007-08-01,38292,NA,1447,197,4
DC/FBI Lab,2007-09-01,40863,NA,1466,211,4
DC/FBI Lab,2007-10-01,45108,NA,1491,221,4
DC/FBI Lab,2007-11-01,45108,NA,1491,221,4
DC/FBI Lab,2007-12-01,53640,NA,1539,227,4
DC/FBI Lab,2008-01-01,53640,NA,1539,227,4
DC/FBI Lab,2008-02-01,53640,NA,1539,227,4
DC/FBI Lab,2008-03-01,53640,NA,1539,227,4
DC/FBI Lab,2008-04-01,53640,NA,1539,227,4
DC/FBI Lab,2008-05-01,59834,NA,1636,246,4
DC/FBI Lab,2008-06-01,61618,NA,1689,253,5
DC/FBI Lab,2008-07-01,NA,NA,NA,NA,5
DC/FBI Lab,2008-08-01,62601,NA,1720,264,5
DC/FBI Lab,2008-09-01,63314,NA,1737,264,4
DC/FBI Lab,2008-10-01,63798,NA,1752,273,4
DC/FBI Lab,2008-11-01,63924,NA,1757,274,4
DC/FBI Lab,2008-12-01,64628,NA,1769,280,4
DC/FBI Lab,2009-01-01,65236,NA,1772,283,4
DC/FBI Lab,2009-02-01,65917,NA,1809,288,4
DC/FBI Lab,2009-03-01,66541,NA,1829,288,4
DC/FBI Lab,2009-04-01,66834,NA,1839,297,4
DC/FBI Lab,2009-05-01,72731,NA,1849,299,4
DC/FBI Lab,2009-06-01,77014,NA,1860,302,4
DC/FBI Lab,2009-07-01,85908,NA,1867,308,4
DC/FBI Lab,2009-08-01,NA,NA,NA,NA,5
DC/FBI Lab,2009-11-01,109162,NA,1905,320,4
DC/FBI Lab,2009-12-01,122585,NA,1910,328,4
DC/FBI Lab,2010-01-01,137640,NA,1927,328,4
DC/FBI Lab,2010-02-01,156344,NA,1934,329,4
DC/FBI Lab,2010-04-01,224746,NA,1962,333,4
DC/FBI Lab,2010-05-01,287492,NA,1977,334,4
DC/FBI Lab,2010-06-01,350246,NA,1990,337,4
DC/FBI Lab,2010-07-01,419781,NA,2020,338,4
DC/FBI Lab,2010-08-01,457629,NA,2036,338,4
DC/FBI Lab,2010-11-01,506168,NA,2139,368,4
DC/FBI Lab,2010-12-01,515934,NA,2158,368,4
DC/FBI Lab,2011-02-01,535011,NA,2223,434,4
DC/FBI Lab,2011-07-01,611372,NA,2363,491,4
DC/FBI Lab,2011-08-01,620304,NA,2379,504,4
DC/FBI Lab,2011-09-01,639719,NA,2413,514,4
DC/FBI Lab,2011-10-01,642986,NA,2422,514,4
DC/FBI Lab,2012-05-01,688925,67698,2557,636,2
DC/FBI Lab,2012-06-01,692829,71262,2577,648,2
DC/FBI Lab,2012-07-01,697083,75022,2596,654,2
DC/FBI Lab,2012-08-01,701847,78985,2610,663,2
DC/FBI Lab,2012-09-01,704361,81041,2623,668,2
DC/FBI Lab,2012-11-01,712246,87048,2666,682,2
DC/FBI Lab,2012-12-01,714603,89138,2677,692,2
DC/FBI Lab,2013-01-01,719351,92961,2697,697,2
DC/FBI Lab,2013-03-01,724874,98330,2739,701,2
DC/FBI Lab,2013-04-01,727457,100983,2772,714,2
DC/FBI Lab,2013-06-01,733896,106974,2815,727,2
DC/FBI Lab,2013-07-01,738584,111388,2843,733,2
DC/FBI Lab,2013-08-01,742145,114887,2858,747,2
DC/FBI Lab,2013-11-01,760546,123505,2918,768,2
DC/FBI Lab,2013-12-01,763276,126203,2933,772,2
DC/FBI Lab,2014-05-01,781762,143057,3028,806,2
DC/FBI Lab,2014-08-01,791473,152875,3088,829,2
DC/FBI Lab,2014-09-01,793727,155006,3108,837,2
DC/FBI Lab,2014-10-01,797149,158420,3247,837,2
DC/FBI Lab,2014-11-01,799682,161062,3290,853,2
DC/FBI Lab,2014-12-01,801887,163415,3323,860,2
DC/FBI Lab,2015-01-01,804216,165724,3379,876,2
DC/FBI Lab,2015-02-01,806549,167790,3419,883,2
DC/FBI Lab,2015-03-01,808888,170539,3488,885,2
DC/FBI Lab,2015-04-01,811258,173525,3546,885,2
DC/FBI Lab,2015-05-01,813160,175892,3571,885,2
DC/FBI Lab,2015-06-01,815802,178839,3599,907,2
DC/FBI Lab,2015-09-01,823673,188126,3823,1018,2
DC/FBI Lab,2015-11-01,828546,193707,3914,1061,2
DC/FBI Lab,2015-12-01,831084,196627,3970,1061,2
DC/FBI Lab,2016-01-01,833233,199123,4046,1088,2
DC/FBI Lab,2016-02-01,835610,201913,4104,1113,2
DC/FBI Lab,2016-03-01,838600,205442,4153,1113,2
DC/FBI Lab,2016-11-01,856205,228833,5106,1260,2
DC/FBI Lab,2016-12-01,858181,231744,5172,1293,2
DC/FBI Lab,2017-02-01,861966,236779,5331,1335,2
DC/FBI Lab,2017-03-01,861966,236779,5331,1335,2
DC/FBI Lab,2017-04-01,866346,243391,5485,1406,2
DC/FBI Lab,2017-05-01,868597,247070,5562,1441,2
DC/FBI Lab,2017-07-01,872055,253344,5703,1477,2
DC/FBI Lab,2017-08-01,873922,256870,5761,1514,2
DC/FBI Lab,2017-09-01,875388,259998,5820,1531,2
DC/FBI Lab,2017-10-01,877153,263758,5893,1556,2
DC/FBI Lab,2017-12-01,878761,269595,6040,1578,2
DC/FBI Lab,2018-01-01,881575,272499,6131,1595,2
DC/FBI Lab,2018-03-01,885128,279330,6299,1628,2
DC/FBI Lab,2018-04-01,887259,283303,6366,1628,2
DC/FBI Lab,2018-05-01,888490,286457,6441,1720,2
DC/FBI Lab,2018-07-01,892553,294001,6607,NA,2
DC/FBI Lab,2018-09-01,895805,300668,6741,1736,2
DC/FBI Lab,2018-10-01,897426,304378,6772,1754,2
DC/FBI Lab,2018-12-01,900653,312033,6912,1798,2
DC/FBI Lab,2019-01-01,902177,315777,6989,1824,2
DC/FBI Lab,2019-02-01,903900,319155,7067,1836,2
DC/FBI Lab,2019-03-01,905588,323102,7149,1879,2
DC/FBI Lab,2019-04-01,907151,326861,7214,1919,2
DC/FBI Lab,2019-05-01,909245,330729,7361,1953,2
DC/FBI Lab,2019-06-01,910846,334402,7558,1987,2
DC/FBI Lab,2019-08-01,914729,342329,7663,2039,2
DC/FBI Lab,2019-09-01,916233,345896,7707,2039,2
DC/FBI Lab,2019-10-01,917761,349980,7765,2056,2
DC/FBI Lab,2019-11-01,919278,353382,7811,2071,2
DC/FBI Lab,2020-01-01,922619,360495,7915,2113,2
DC/FBI Lab,2020-02-01,923887,363679,7967,2113,2
DC/FBI Lab,2020-03-01,925643,367401,8044,2154,2
DC/FBI Lab,2020-04-01,926468,368747,8080,2154,2
DC/FBI Lab,2020-05-01,927176,369795,8146,2180,2
DC/FBI Lab,2020-06-01,927837,371243,8187,2193,2
DC/FBI Lab,2020-07-01,928503,373349,8240,2209,2
DC/FBI Lab,2020-09-01,931181,380611,8341,2243,2
DC/FBI Lab,2020-10-01,935185,385447,8380,2258,2
DC/FBI Lab,2020-11-01,939116,388914,8425,2274,2
DC/FBI Lab,2020-12-01,942830,391165,8466,2288,2
DC/FBI Lab,2021-01-01,948890,394186,8554,2311,2
DC/FBI Lab,2021-02-01,953974,396187,8626,2333,2
DC/FBI Lab,2021-03-01,969855,401413,8691,2357,2
DC/FBI Lab,2021-04-01,994536,407327,8752,2372,2
DC/FBI Lab,2021-06-01,1026205,412176,8883,2403,2
DC/FBI Lab,2021-07-01,1050410,415953,8950,NA,2
DC/FBI Lab,2021-08-01,1076120,418709,8968,969,2
DC/FBI Lab,2021-10-01,1130923,422989,9069,972,2
DC/FBI Lab,2022-11-01,1698796,463661,9768,1017,2
DC/FBI Lab,2023-08-01,2211488,482478,10382,2878,2
